STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150711,0,333,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150712,0,339,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150713,3,333,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150714,234,322,206
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150715,20,317,206
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150716,0,311,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150717,0,339,244
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150718,5,333,244
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150719,0,328,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150720,0,339,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150721,23,339,239
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150722,180,333,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150723,69,311,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150724,0,328,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150725,0,322,239
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150726,0,328,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150727,0,333,244
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150728,0,344,244
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150729,8,339,239
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150730,3,344,244
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150731,25,339,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150801,0,317,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150802,0,344,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150803,0,344,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150804,0,361,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150805,0,350,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150806,30,311,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150807,0,311,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150808,0,333,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150809,0,339,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150810,13,344,239
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150811,3,328,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150812,0,322,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150813,0,317,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150814,0,322,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150815,0,322,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150816,0,322,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150817,320,317,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150818,183,311,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150819,318,317,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150820,69,311,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150821,0,317,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150822,0,333,233
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150823,361,306,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150824,0,317,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150825,0,289,178
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150826,0,300,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150827,0,294,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150828,0,283,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150829,0,272,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150830,163,233,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150831,8,289,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150901,0,306,206
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150902,0,322,228
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150903,104,317,222
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150904,0,333,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150905,0,306,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150906,0,294,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150907,56,294,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150908,38,289,217
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150909,56,306,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150910,107,294,206
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150911,0,300,200
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150912,0,256,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150913,0,239,117
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150914,0,250,122
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150915,0,267,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150916,0,261,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150917,0,283,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150918,0,283,183
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150919,0,306,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150920,0,317,183
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150921,0,250,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150922,3,244,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150923,0,272,178
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150924,183,233,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150925,71,194,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150926,185,217,189
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150927,3,217,183
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150928,10,239,194
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150929,183,250,211
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20150930,0,294,200
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151001,53,217,189
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151002,8,189,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151003,127,189,139
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151004,38,211,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151005,3,228,178
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151006,0,244,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151007,0,272,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151008,0,278,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151009,0,272,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151010,193,217,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151011,0,228,144
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151012,0,244,133
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151013,8,272,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151014,0,256,106
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151015,0,272,122
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151016,0,250,111
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151017,0,211,72
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151018,0,189,67
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151019,0,178,72
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151020,0,217,61
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151021,0,244,100
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151022,0,261,122
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151023,0,272,139
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151024,0,244,150
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151025,0,217,161
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151026,102,194,111
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151027,51,133,100
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151028,61,256,133
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151029,3,211,128
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151030,0,211,89
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151031,3,167,100
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151101,218,183,139
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151102,665,233,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151103,0,200,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151104,0,206,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151105,28,194,167
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151106,221,250,189
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151107,185,211,133
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151108,394,133,78
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151109,48,117,83
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151110,0,189,111
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151111,0,233,89
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151112,3,217,106
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151113,0,167,61
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151114,0,172,39
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151115,0,150,33
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151116,0,194,61
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151117,0,211,117
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151118,262,217,133
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151119,3,211,106
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151120,0,211,78
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151121,0,139,67
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151122,0,111,17
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151123,0,122,-5
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151124,0,144,6
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151125,0,139,28
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151126,0,200,72
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151127,0,222,94
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151128,0,217,106
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151129,0,228,128
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151130,0,222,161
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151201,0,211,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151202,38,172,83
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151203,0,89,44
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151204,0,139,33
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151205,0,150,28
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151206,0,183,56
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151207,0,189,78
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151208,0,183,44
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151209,0,189,56
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151210,0,194,106
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151211,0,228,128
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151212,0,228,117
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151213,0,222,117
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151214,66,200,122
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151215,0,222,89
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151216,43,222,78
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151217,505,189,89
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151218,0,89,0
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151219,0,117,-16
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151220,0,128,11
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151221,107,139,67
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151222,97,178,117
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151223,320,189,161
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151224,998,222,183
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151225,180,239,172
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151226,5,250,156
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151227,3,239,183
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151228,391,228,189
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151229,0,217,139
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151230,368,189,144
GHCND:USW00013874,ATLANTA HARTSFIELD INTERNATIONAL AIRPORT GA US,307.8,33.6301,-84.4418,20151231,56,167,78
